ID,Requisição de Timestamp,Timestamp de Resposta,Método,URL,Código,Motivo,RTT,Tamanho do Cabeçalho da Resposta,Tamanho do Corpo da Resposta
3293,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,9,149,41
3294,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,10,158,388
3295,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=zj%7B%405411*4547%7Dzj&endereco=endereco,400,Bad Request,10,149,37
3296,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3297,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,41
3298,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3299,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=zj%7B%7B3578*5411%7D%7Dzj&endereco=endereco,400,Bad Request,3,149,37
3300,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,1,149,41
3301,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3302,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,41
3303,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=zj%7B%7B%3D4039*5997%7D%7Dzj&endereco=endereco,400,Bad Request,3,149,37
3304,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Produto,204,No Content,12,81,0
3305,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,158,388
3306,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,3,149,41
3307,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=zj%3C%25%3D4514*5932%25%3Ezj&endereco=endereco,400,Bad Request,3,149,37
3308,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3309,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,41
3310,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,158,388
3311,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,41
3312,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=zj%23set%28%24x%3D3587*5465%29%24%7Bx%7Dzj&endereco=endereco,400,Bad Request,5,149,37
3313,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,149,41
3314,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=zj%3Cp+th%3Atext%3D%22%24%7B4102*5799%7D%22%3E%3C%2Fp%3Ezj&endereco=endereco,400,Bad Request,2,149,37
3315,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Produto,204,No Content,11,81,0
3316,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,158,388
3317,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,1,149,41
3318,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,1,158,388
3319,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=zj%7B%40math+key%3D%223322%22+method%3D%22multiply%22+operand%3D%222395%22%2F%7Dzj&endereco=endereco,400,Bad Request,2,149,37
3320,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,158,388
3321,Sat Jun 22 16:40:58 BRT 2024,Sat Jun 22 16:40:58 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,3,149,41
